job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,year_graduated,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Last_achievement_%,Achievement_above_100%_during3quartal,Best Performance
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,2,1989,N,0,level_3,3.3,2011,5,4,4,0,5,0,60.66,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,0.0,RM_type_B,1,1984,Y,2,level_3,3.53,2005,2,3,2,0,3,0,13.28,0.0,0
JG04,0.648074069840786,PG03,0.648074069840786,0.707106781186548,RM_type_B,2,1989,N,0,level_3,3.04,2009,4,2,2,0,1,3,41.94,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_A,2,1985,Y,0,level_3,3.0,2008,3,2,3,0,7,0,51.55,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.58113883008419,RM_type_A,2,1991,Y,0,level_3,3.38,2015,3,1,3,0,5,0,13.11,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,1,1990,Y,2,level_3,3.19,2014,4,2,4,0,0,2,74.02,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.4422205101856003,RM_type_A,2,1989,Y,1,level_3,2.92,2011,4,2,3,0,4,3,42.71,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.1180339887498998,RM_type_B,1,1987,Y,1,level_3,3.13,2008,5,4,5,0,8,3,70.67,0.0,1
JG04,1.29228479833201,PG03,1.29228479833201,1.4142135623731003,RM_type_B,2,1988,N,0,level_3,3.04,2010,5,5,3,1,3,3,41.49,0.0,0
JG05,2.82842712474619,PG06,2.34520787991171,1.5556349186104,RM_type_A,2,1979,Y,3,level_3,3.21,2001,18,9,7,8,0,2,58.75,0.0,1
JG04,0.707106781186548,PG03,0.707106781186548,1.4422205101856003,RM_type_A,1,1985,Y,0,level_3,0.0,2014,6,3,3,0,3,0,93.86,1.0,0
JG04,1.6062378404209,PG03,1.6062378404209,1.52643375224737,RM_type_A,2,1986,Y,2,level_3,0.0,2007,6,3,3,0,1,1,84.16,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.41231056256176596,RM_type_A,2,1985,Y,2,level_3,0.0,2009,6,5,5,0,4,0,61.75,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,1,1989,Y,1,level_3,3.02,2010,4,3,3,0,8,0,62.89,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1983,Y,2,level_3,2.9,2006,6,5,3,0,2,0,50.13,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.9591663046625442,RM_type_A,2,1986,Y,2,level_3,3.11,2008,5,3,3,0,0,0,81.26,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,1,1987,Y,1,level_3,3.0,2008,4,2,2,0,1,3,25.92,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_B,2,1987,Y,0,level_3,3.03,2010,6,4,2,0,5,0,49.45,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.4142135623731003,RM_type_A,2,1981,N,0,level_3,2.93,2003,6,4,5,7,2,3,42.77,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.4142135623731003,RM_type_B,2,1988,Y,1,level_3,2.91,2011,5,2,2,0,2,0,43.59,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.9591663046625442,RM_type_A,2,1987,Y,1,level_3,3.04,2007,7,5,3,7,1,0,36.84,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.52643375224737,RM_type_B,1,1986,Y,3,level_3,3.0,2007,6,5,3,1,2,1,42.49,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.3856406460551,RM_type_A,2,1987,Y,0,level_3,3.12,2009,5,3,3,4,1,11,50.53,0.0,0
JG04,2.30867927612304,PG04,0.0,0.707106781186548,RM_type_A,2,1980,Y,1,level_3,2.85,2002,15,7,7,0,2,0,56.01,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.4142135623731003,RM_type_A,2,1988,Y,0,level_3,0.0,2014,3,2,3,0,9,0,41.58,0.0,0
JG04,2.7073972741361803,PG04,1.58113883008419,0.0,RM_type_A,1,1986,Y,2,level_3,3.04,2007,7,7,3,2,0,1,35.0,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.80277563773199,RM_type_A,2,1993,N,0,level_3,3.01,2013,3,1,2,0,1,0,40.21,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1988,N,0,level_3,0.0,2013,3,2,2,0,5,0,43.01,0.0,0
JG04,1.15325625946708,PG03,1.15325625946708,0.648074069840786,RM_type_A,2,1987,Y,0,level_3,2.82,2010,5,3,4,0,3,0,61.92,1.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.5,RM_type_A,2,1986,Y,2,level_3,3.05,2010,4,3,3,12,4,0,13.42,2.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.1180339887498998,RM_type_B,2,1989,Y,0,level_3,0.0,2013,3,4,3,0,1,0,46.53,0.0,0
JG04,0.707106781186548,PG03,0.707106781186548,1.58113883008419,RM_type_B,2,1990,Y,0,level_3,2.9,2013,4,2,2,1,6,0,44.98,0.0,0
JG04,1.58113883008419,PG03,1.58113883008419,1.47309198626562,RM_type_A,2,1982,Y,2,level_3,2.95,2007,5,4,4,7,6,6,99.43,3.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,2,1988,N,0,level_3,3.1,2010,3,3,2,0,11,0,22.19,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.9591663046625442,RM_type_B,1,1989,Y,1,level_3,3.23,2010,3,2,3,0,5,1,40.49,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.4142135623731003,RM_type_A,2,1988,Y,0,level_3,3.07,2009,4,3,4,0,7,0,81.6,2.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,1,1991,Y,1,level_3,3.29,2011,3,2,2,1,1,2,48.99,0.0,0
JG04,0.707106781186548,PG03,0.707106781186548,1.47309198626562,RM_type_A,1,1985,Y,2,level_3,3.05,2007,4,2,3,2,3,0,45.93,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,1.22474487139159,RM_type_A,1,1986,Y,2,level_3,3.18,2008,4,3,3,1,8,3,39.34,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1988,Y,1,level_3,3.26,2011,3,2,2,0,4,0,18.87,0.0,0
JG04,0.707106781186548,PG03,0.707106781186548,0.28284271247461895,RM_type_C,2,1988,Y,0,level_3,2.81,2013,3,3,3,0,2,2,13.78,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,2,1991,N,0,level_3,3.38,2012,3,2,3,0,2,0,42.78,0.0,0
JG04,0.707106781186548,PG03,0.707106781186548,1.22474487139159,RM_type_B,1,1992,Y,1,level_3,3.19,2013,3,2,2,0,3,0,39.37,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,1.5,RM_type_B,1,1989,Y,2,level_3,2.94,2010,2,1,2,0,0,4,28.71,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,1,1988,Y,3,level_3,3.09,2009,3,3,4,0,0,17,56.82,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.3856406460551,RM_type_B,2,1984,Y,1,level_3,2.57,2009,6,4,4,5,0,6,57.06,2.0,0
JG04,1.58113883008419,PG03,1.58113883008419,0.707106781186548,RM_type_B,1,1987,Y,2,level_3,2.9,2008,6,4,4,0,4,0,65.54,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,0.9591663046625442,RM_type_B,2,1988,Y,1,level_3,2.87,2010,4,3,4,2,1,0,65.63,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.9591663046625442,RM_type_A,2,1989,Y,0,level_3,3.14,2013,3,3,4,0,3,0,17.6,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.6062378404209,RM_type_A,2,1988,Y,0,level_3,2.89,2012,3,1,2,0,3,0,80.7,0.0,0
JG04,2.81424945589406,PG04,2.0,1.6583123951777,RM_type_A,2,1986,Y,2,level_3,0.0,2007,8,3,4,0,3,2,64.34,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.6822603841260702,RM_type_A,1,1984,N,0,level_3,0.0,2006,6,2,4,0,7,0,50.24,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.5,RM_type_B,2,1989,Y,2,level_3,2.85,2010,2,2,2,0,1,0,51.44,0.0,0
JG04,2.82842712474619,PG04,2.34520787991171,0.707106781186548,RM_type_B,2,1971,Y,3,level_3,0.0,1993,23,17,9,0,0,0,48.37,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.73205080756888,RM_type_A,2,1985,Y,3,level_3,0.0,2007,6,2,4,0,5,0,71.06,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.8248287590894698,RM_type_B,2,1987,Y,2,level_3,3.46,2012,3,1,2,0,3,0,58.92,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.1180339887498998,RM_type_B,2,1989,Y,1,level_3,3.03,2013,2,2,2,0,6,4,45.88,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,2,1989,N,0,level_3,3.52,2015,2,2,2,0,5,0,49.7,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.5556349186104,RM_type_B,2,1989,Y,0,level_3,3.14,2015,2,1,2,0,4,1,13.01,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.5556349186104,RM_type_B,2,1993,Y,0,level_3,2.92,2015,2,1,2,0,1,0,43.97,0.0,0
JG04,2.82842712474619,PG04,2.34520787991171,0.648074069840786,RM_type_A,2,1969,Y,3,level_3,2.74,1993,23,16,6,4,5,0,47.15,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_B,2,1989,Y,0,level_3,3.14,2015,2,3,2,0,6,1,57.95,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_C,2,1990,Y,0,level_3,2.79,2013,3,3,3,0,0,1,58.35,1.0,1
JG04,1.73205080756888,PG04,0.0,1.4142135623731003,RM_type_A,1,1987,Y,0,level_3,3.78,2007,7,3,5,2,0,0,51.14,2.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.5,RM_type_B,2,1988,Y,2,level_3,3.75,2012,3,2,2,0,2,0,55.1,0.0,0
JG04,1.4422205101856003,PG03,1.4422205101856003,0.41231056256176596,RM_type_B,2,1987,Y,2,level_3,2.71,2008,6,3,2,0,0,5,50.17,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.0,RM_type_A,2,1987,Y,1,level_3,3.39,2011,3,3,4,1,4,0,82.7,2.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.58113883008419,RM_type_B,2,1987,Y,2,level_3,2.87,2011,3,1,2,0,6,0,42.41,0.0,0
JG04,1.15325625946708,PG03,1.15325625946708,0.8660254037844392,RM_type_B,2,1990,Y,1,level_3,0.0,2011,3,3,2,0,3,0,59.95,1.0,1
JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,2,1989,Y,0,level_3,0.0,2012,3,3,3,0,5,0,51.21,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1987,Y,2,level_3,3.16,2008,4,3,4,2,5,2,46.87,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1986,Y,1,level_3,0.0,2010,3,3,4,0,0,0,44.68,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.5556349186104,RM_type_B,1,1985,Y,2,level_3,0.0,2008,6,4,3,1,0,1,95.01,2.0,0
JG04,1.3228756555323,PG03,1.3228756555323,0.648074069840786,RM_type_B,2,1991,Y,0,level_3,2.77,2012,2,2,2,0,5,0,46.73,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,2,1989,Y,1,level_3,3.15,2012,2,3,3,0,3,0,39.93,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.5556349186104,RM_type_A,2,1992,Y,0,level_3,3.43,2013,3,2,3,0,0,1,48.21,0.0,0
JG04,1.15325625946708,PG03,1.15325625946708,0.91104335791443,RM_type_A,2,1991,Y,1,level_3,3.16,2012,3,2,3,0,0,0,40.32,0.0,0
JG04,1.6340134638368202,PG03,1.6340134638368202,1.5,RM_type_A,1,1983,Y,2,level_3,0.0,2004,6,4,5,1,5,0,47.24,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.0,RM_type_B,2,1990,N,0,level_3,3.27,2011,4,3,4,0,7,0,61.48,2.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.58113883008419,RM_type_A,2,1985,Y,1,level_3,0.0,2009,3,3,4,0,6,0,50.02,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.3527749258468702,RM_type_A,2,1986,N,0,level_3,3.12,2009,4,3,3,1,7,2,23.81,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.5556349186104,RM_type_A,2,1987,Y,1,level_3,0.0,2008,3,2,3,1,3,4,32.48,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.3527749258468702,RM_type_A,2,1985,Y,1,level_3,3.33,2010,4,3,3,0,5,0,55.07,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.5,RM_type_B,2,1988,N,0,level_3,0.0,2009,3,2,2,0,4,0,30.64,0.0,0
JG04,1.5,PG03,1.5,1.84932420089069,RM_type_A,2,1989,Y,2,level_3,3.24,2011,5,2,3,1,10,7,48.38,0.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_A,2,1989,Y,0,level_3,3.71,2011,3,2,3,0,0,0,19.75,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.3228756555323,RM_type_A,2,1989,Y,1,level_3,2.96,2012,3,3,5,0,4,1,73.83,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.4142135623731003,RM_type_A,2,1988,Y,1,level_3,3.03,2011,5,2,3,1,7,0,39.72,2.0,1
JG04,1.0816653826392,PG03,1.0816653826392,1.22474487139159,RM_type_C,2,1986,N,0,level_3,2.93,2009,6,5,5,2,0,2,27.93,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.648074069840786,RM_type_A,2,1993,N,0,level_3,3.03,2013,3,4,5,0,0,3,43.11,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,0.648074069840786,RM_type_B,2,1987,Y,1,level_3,3.0,2009,3,3,4,0,2,1,39.91,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1989,N,0,level_3,3.05,2010,5,5,4,0,5,3,73.04,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.47309198626562,RM_type_A,1,1988,Y,1,level_3,3.36,2011,3,3,3,0,15,0,55.96,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.1180339887498998,RM_type_A,1,1988,N,0,level_3,2.82,2010,3,3,2,0,0,7,46.35,0.0,1
JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_C,1,1992,N,0,level_3,2.89,2013,3,3,4,0,11,0,47.6,0.0,1
JG04,1.29228479833201,PG03,1.29228479833201,1.0,RM_type_B,2,1992,N,0,level_3,3.65,2013,3,3,5,0,10,3,39.6,0.0,1
JG04,1.6583123951777,PG03,1.6583123951777,1.4142135623731003,RM_type_A,2,1984,Y,1,level_3,2.83,2008,7,3,4,4,2,9,48.82,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_B,2,1989,Y,1,level_3,0.0,2010,3,2,2,0,6,0,13.54,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,1,1991,N,0,level_3,0.0,2017,3,2,2,2,3,0,13.33,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.3856406460551,RM_type_A,2,1987,Y,2,level_3,0.0,2009,6,5,4,0,6,0,13.0,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_A,2,1990,Y,1,level_3,3.25,2012,4,2,2,0,4,6,24.71,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.5556349186104,RM_type_A,1,1989,Y,1,level_3,3.45,2010,4,2,3,0,2,3,52.64,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1992,Y,1,level_3,0.0,2013,2,2,2,0,3,5,13.96,0.0,0
JG04,2.5826343140289905,PG04,1.58113883008419,0.707106781186548,RM_type_A,1,1980,Y,2,level_3,3.14,2001,15,13,7,0,4,1,56.19,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.91104335791443,RM_type_B,2,1993,Y,1,level_3,0.0,2015,3,2,2,0,5,0,13.32,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_A,2,1986,Y,2,level_3,0.0,2010,6,2,4,2,0,0,85.59,1.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,2,1991,N,0,level_3,0.0,2014,3,2,4,0,6,0,40.04,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_A,2,1988,Y,1,level_3,0.0,2009,5,4,5,0,5,0,47.56,0.0,0
JG04,1.58113883008419,PG04,0.0,0.707106781186548,RM_type_A,1,1989,Y,1,level_3,0.0,2010,6,6,6,0,0,0,44.04,1.0,0
JG04,2.5,PG04,1.73205080756888,1.22474487139159,RM_type_A,2,1981,Y,2,level_3,2.94,2002,16,11,8,16,3,6,41.76,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,1,1988,N,0,level_3,3.09,2010,4,2,2,0,3,1,59.21,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,1,1987,Y,0,level_3,3.26,2010,3,2,3,0,6,2,27.57,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,0.707106781186548,RM_type_B,2,1984,Y,2,level_3,0.0,2005,5,3,2,0,3,2,79.71,0.0,1
JG04,1.0392304845413298,PG03,1.0392304845413298,0.707106781186548,RM_type_A,2,1988,N,0,level_3,0.0,2010,2,2,3,0,5,10,13.45,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1984,Y,2,level_3,0.0,2006,6,6,4,3,3,0,59.46,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_A,2,1994,Y,0,level_3,0.0,2015,3,2,3,0,5,2,13.21,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_A,1,1993,N,0,level_3,3.56,2014,4,2,2,0,3,1,17.37,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1988,Y,1,level_3,0.0,2012,3,2,2,0,2,0,13.89,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,2,1987,N,0,level_3,0.0,2009,5,3,2,0,3,0,53.82,0.0,1
JG04,2.82842712474619,PG04,1.58113883008419,1.3527749258468702,RM_type_A,2,1982,Y,0,level_3,3.0,2003,15,7,6,0,4,0,53.57,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,1,1988,Y,0,level_3,0.0,2010,5,4,2,0,2,0,50.63,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.41231056256176596,RM_type_B,1,1990,N,0,level_3,0.0,2014,4,5,3,0,7,1,61.49,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.5,RM_type_B,1,1987,Y,1,level_3,0.0,2009,6,4,3,1,4,0,64.82,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.47309198626562,RM_type_A,2,1988,Y,1,level_3,3.76,2012,2,1,2,0,6,9,16.8,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.3856406460551,RM_type_A,1,1989,Y,0,level_3,3.52,2011,4,2,3,0,10,2,35.04,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.73205080756888,RM_type_A,2,1990,N,0,level_3,3.24,2012,5,2,2,0,0,0,65.57,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,0.707106781186548,RM_type_A,1,1991,N,0,level_3,3.85,2013,2,2,3,0,3,0,41.49,0.0,0
JG04,1.58113883008419,PG03,1.58113883008419,1.5556349186104,RM_type_A,1,1988,Y,2,level_3,3.27,2009,6,2,3,0,3,6,98.06,3.0,0
JG04,1.0816653826392,PG03,1.0816653826392,1.58113883008419,RM_type_A,1,1991,N,0,level_3,3.61,2011,5,3,3,0,0,0,64.81,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.58113883008419,RM_type_A,1,1984,Y,2,level_3,3.47,2010,6,4,3,0,5,2,52.87,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,2,1989,Y,1,level_3,3.12,2011,2,2,2,0,5,1,35.86,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,2,1988,Y,1,level_3,2.89,2009,4,3,4,0,3,7,15.44,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_C,1,1986,Y,1,level_3,2.92,2007,6,3,3,10,9,1,42.36,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.5,RM_type_A,1,1989,Y,2,level_3,2.99,2009,6,3,3,6,11,0,72.93,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.5,RM_type_C,1,1986,N,0,level_3,3.67,2007,6,2,3,10,3,1,58.06,0.0,0
JG04,0.707106781186548,PG03,0.707106781186548,0.574456264653803,RM_type_A,2,1991,N,0,level_3,3.2,2013,4,4,2,0,8,0,43.03,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.6062378404209,RM_type_B,2,1992,Y,1,level_3,2.83,2014,3,1,2,0,3,0,44.76,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,2,1991,Y,1,level_3,3.59,2013,3,2,2,0,3,0,44.91,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_B,2,1985,Y,1,level_3,2.76,2008,7,7,3,0,0,1,50.1,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,0.0,RM_type_A,2,1991,N,0,level_3,3.1,2012,3,4,3,0,6,0,42.21,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.91104335791443,RM_type_A,2,1983,Y,0,level_3,3.12,2006,5,5,4,1,3,2,14.73,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.0,RM_type_B,2,1990,Y,1,level_3,3.69,2012,3,4,3,0,0,2,45.21,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,2,1993,N,0,level_3,3.12,2014,3,2,3,0,0,0,19.15,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1984,Y,2,level_3,3.14,2006,5,6,4,0,5,0,44.97,0.0,1
JG04,1.47309198626562,PG03,1.47309198626562,0.41231056256176596,RM_type_A,2,1987,Y,0,level_3,3.11,2008,7,4,6,0,3,2,46.59,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,0.41231056256176596,RM_type_B,1,1988,Y,0,level_3,3.02,2010,3,1,2,0,2,0,40.75,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,0.41231056256176596,RM_type_A,2,1986,Y,2,level_3,3.0,2009,2,3,3,0,2,2,34.0,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1991,N,0,level_3,2.79,2014,3,2,3,0,5,6,13.94,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.1916375287813001,RM_type_A,1,1986,Y,0,level_3,3.09,2007,4,2,2,0,8,1,13.18,0.0,0
JG04,2.82842712474619,PG04,2.1213203435596397,1.58113883008419,RM_type_A,2,1978,Y,1,level_3,3.25,2000,17,10,7,0,2,4,47.03,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.4142135623731003,RM_type_A,1,1990,Y,1,level_3,2.98,2011,5,2,3,0,11,8,13.07,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,0.41231056256176596,RM_type_A,1,1989,Y,2,level_3,3.46,2011,3,3,3,0,8,1,29.08,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.4142135623731003,RM_type_A,2,1990,Y,0,level_3,3.03,2011,3,2,2,0,9,0,13.43,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,2,1991,N,0,level_3,2.81,2012,3,2,2,0,0,0,18.73,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.5,RM_type_A,2,1987,Y,1,level_3,3.0,2008,6,6,3,14,0,1,53.15,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1989,Y,0,level_3,3.04,2010,5,3,4,1,6,0,52.78,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,2,1983,Y,0,level_3,2.98,2006,5,2,2,0,2,0,47.85,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,1,1989,N,0,level_3,2.96,2010,3,2,2,1,6,0,41.72,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.22474487139159,RM_type_A,2,1986,Y,2,level_3,3.27,2007,7,6,3,6,0,0,52.89,0.0,0
JG04,1.47309198626562,PG03,1.47309198626562,1.22474487139159,RM_type_A,2,1986,Y,1,level_3,3.16,2008,6,5,4,3,3,0,44.79,0.0,1
JG04,1.47309198626562,PG03,1.47309198626562,1.1916375287813001,RM_type_C,2,1989,Y,2,level_3,2.88,2010,5,6,4,1,0,0,40.05,0.0,0
JG04,1.47309198626562,PG03,1.47309198626562,1.6822603841260702,RM_type_A,2,1982,Y,2,level_3,3.04,2008,6,2,3,1,3,0,39.9,0.0,0
JG04,1.5556349186104,PG03,1.5556349186104,1.6822603841260702,RM_type_A,1,1988,Y,2,level_3,2.98,2009,6,3,3,0,0,0,37.57,0.0,0
JG04,1.15325625946708,PG03,1.15325625946708,1.4422205101856003,RM_type_B,2,1988,Y,1,level_3,3.12,2010,2,2,2,0,8,0,21.99,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.1916375287813001,RM_type_A,2,1988,Y,1,level_3,2.88,2009,5,3,3,0,3,1,63.47,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.3856406460551,RM_type_A,2,1986,Y,2,level_3,3.33,2008,6,4,3,1,6,0,67.25,2.0,0
JG04,1.15325625946708,PG03,1.15325625946708,1.3228756555323,RM_type_B,2,1989,N,0,level_3,2.76,2011,3,2,2,0,6,0,13.31,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,2,1984,Y,0,level_3,3.25,2006,7,6,4,0,3,0,55.37,0.0,1
